Species	Symbol	Ensembl	Family	Protein	Entrez ID
Homo_sapiens	ZNF563	ENSG00000188868	zf-C2H2	ENSP00000469879;ENSP00000293725;ENSP00000471960;	147837
Homo_sapiens	MAFK	ENSG00000198517	TF_bZIP	ENSP00000385437;ENSP00000386009;ENSP00000344903;	7975
Homo_sapiens	ZNF569	ENSG00000196437	zf-C2H2	ENSP00000325018;ENSP00000375992;ENSP00000466221;ENSP00000375993;	148266
Homo_sapiens	ZNF300	ENSG00000145908	zf-C2H2	ENSP00000397178;ENSP00000274599;ENSP00000392593;ENSP00000377773;	91975
Homo_sapiens	HES7	ENSG00000179111	bHLH	ENSP00000314774;ENSP00000446205;ENSP00000462491;	84667
Homo_sapiens	NR1I2	ENSG00000144852	THR-like	ENSP00000336528;ENSP00000377319;ENSP00000492264;ENSP00000420297;ENSP00000492881;	8856
Homo_sapiens	SOX7	ENSG00000171056	HMG	ENSP00000301921;	83595
Homo_sapiens	ZBTB39	ENSG00000166860	ZBTB	ENSP00000300101;ENSP00000300101;	9880
Homo_sapiens	ZNF398	ENSG00000197024	zf-C2H2	ENSP00000389972;ENSP00000418564;ENSP00000419391;ENSP00000420418;	57541
Homo_sapiens	ZNF420	ENSG00000197050	zf-C2H2	ENSP00000338770;ENSP00000468736;ENSP00000468387;ENSP00000306102;ENSP00000467772;	147923
Homo_sapiens	NCOR1	ENSG00000141027	MYB	ENSP00000379189;ENSP00000268712;ENSP00000379192;ENSP00000379198;	9611
Homo_sapiens	SHOX	ENSG00000185960	Homeobox	ENSP00000370987;ENSP00000370990;ENSP00000335505;	6473
Homo_sapiens	CEBPE	ENSG00000092067	TF_bZIP	ENSP00000206513;	1053
Homo_sapiens	LITAF	ENSG00000189067	zf-LITAF-like	ENSP00000461813;ENSP00000460133;ENSP00000458871;ENSP00000459533;ENSP00000461667;ENSP00000459138;ENSP00000371231;ENSP00000458836;ENSP00000458981;ENSP00000340118;ENSP00000397958;ENSP00000481589;ENSP00000483114;ENSP00000460743;	9516
Homo_sapiens	SEBOX	ENSG00000274529	Homeobox	ENSP00000444503;	645832
Homo_sapiens	ZBTB11	ENSG00000066422	ZBTB	ENSP00000326200;ENSP00000326200;	27107
Homo_sapiens	FOXP2	ENSG00000128573	Fork_head	ENSP00000489229;ENSP00000377132;ENSP00000377130;ENSP00000385069;ENSP00000377129;ENSP00000377135;ENSP00000386200;ENSP00000489135;ENSP00000489073;ENSP00000488944;ENSP00000265436;	93986
Homo_sapiens	TLX2	ENSG00000115297	Homeobox	ENSP00000233638;	3196
Homo_sapiens	TOX3	ENSG00000103460	HMG	ENSP00000219746;ENSP00000385705;	27324
Homo_sapiens	NR3C2	ENSG00000151623	ESR-like	ENSP00000423510;ENSP00000341390;ENSP00000343907;ENSP00000350815;ENSP00000421481;ENSP00000486719;	4306
Homo_sapiens	POU5F1	ENSG00000204531	Pou	ENSP00000484778;ENSP00000389359;ENSP00000425479;ENSP00000475512;ENSP00000475880;ENSP00000259915;ENSP00000425083;	5460
Homo_sapiens	ZNF573	ENSG00000189144	zf-C2H2	ENSP00000349861;ENSP00000340171;ENSP00000375983;ENSP00000465020;ENSP00000440464;	126231
Homo_sapiens	ZNF350	ENSG00000256683	zf-C2H2	ENSP00000243644;	59348
Homo_sapiens	ZNF324	ENSG00000083812	zf-C2H2	ENSP00000471778;ENSP00000196482;ENSP00000444812;	25799
Homo_sapiens	ZBTB32	ENSG00000011590	ZBTB	ENSP00000262630;ENSP00000262630;ENSP00000376035;ENSP00000376035;ENSP00000466524;	27033
Homo_sapiens	ZNF394	ENSG00000160908	zf-C2H2	ENSP00000337363;	84124
Homo_sapiens	FOXD4L5	ENSG00000204779	Fork_head	ENSP00000366637;	653427
Homo_sapiens	AHRR	ENSG00000063438	bHLH	ENSP00000428893;ENSP00000424601;ENSP00000429944;ENSP00000323816;ENSP00000430842;	57491
Homo_sapiens	PRDM4	ENSG00000110851	zf-C2H2	ENSP00000228437;	11108
Homo_sapiens	GFI1B	ENSG00000165702	zf-C2H2	ENSP00000361195;ENSP00000490303;ENSP00000361196;ENSP00000489646;ENSP00000344782;	8328
Homo_sapiens	ZNF341	ENSG00000131061	zf-C2H2	ENSP00000344308;ENSP00000364346;ENSP00000432933;	84905
Homo_sapiens	KLF15	ENSG00000163884	zf-C2H2	ENSP00000296233;	28999
Homo_sapiens	ZMIZ1	ENSG00000108175	zf-MIZ	ENSP00000401558;ENSP00000334474;	57178
Homo_sapiens	ZSCAN4	ENSG00000180532	zf-C2H2	ENSP00000480210;ENSP00000321963;	201516
Homo_sapiens	ZNF850	ENSG00000267041	zf-C2H2	ENSP00000464976;ENSP00000483509;	342892
Homo_sapiens	ZNF256	ENSG00000152454	zf-C2H2	ENSP00000282308;	10172
Homo_sapiens	ZBTB46	ENSG00000130584	ZBTB	ENSP00000303102;ENSP00000303102;ENSP00000245663;ENSP00000245663;ENSP00000378536;	140685
Homo_sapiens	HSFY1	ENSG00000172468	HSF	ENSP00000342302;ENSP00000311166;ENSP00000303599;ENSP00000372307;	86614
Homo_sapiens	HSFY2	ENSG00000169953	HSF	ENSP00000372303;ENSP00000306549;ENSP00000340971;	159119
Homo_sapiens	HOXC8	ENSG00000037965	Homeobox	ENSP00000040584;	3224
Homo_sapiens	ZNF33A	ENSG00000189180	zf-C2H2	ENSP00000485869;ENSP00000363747;ENSP00000304268;ENSP00000402467;ENSP00000387713;	7581
Homo_sapiens	ARNTL	ENSG00000133794	bHLH	ENSP00000431488;ENSP00000385915;ENSP00000433571;ENSP00000374357;ENSP00000436313;ENSP00000385581;ENSP00000384517;ENSP00000436721;ENSP00000385897;	406
Homo_sapiens	RLF	ENSG00000117000	zf-C2H2	ENSP00000361857;	6018
Homo_sapiens	SOX1	ENSG00000182968	HMG	ENSP00000330218;	6656
Homo_sapiens	DMRT3	ENSG00000064218	DM	ENSP00000190165;	58524
Homo_sapiens	ZNF624	ENSG00000197566	zf-C2H2	ENSP00000310472;	57547
Homo_sapiens	NPAS4	ENSG00000174576	bHLH	ENSP00000492526;ENSP00000433135;ENSP00000311196;	266743
Homo_sapiens	ZSCAN30	ENSG00000186814	zf-C2H2	ENSP00000329738;ENSP00000480152;ENSP00000392371;ENSP00000491237;	100101467
Homo_sapiens	GLIS1	ENSG00000174332	zf-C2H2	ENSP00000486112;ENSP00000309653;	148979
Homo_sapiens	ZNF146	ENSG00000167635	zf-C2H2	ENSP00000400391;ENSP00000392095;	7705
Homo_sapiens	FOXM1	ENSG00000111206	Fork_head	ENSP00000342307;ENSP00000354492;ENSP00000442309;ENSP00000352901;ENSP00000486536;	2305
Homo_sapiens	AC092329.3	ENSG00000283201	zf-C2H2	ENSP00000478939;	-
Homo_sapiens	SIX2	ENSG00000170577	Homeobox	ENSP00000304502;	10736
Homo_sapiens	KLF18	ENSG00000283039	zf-C2H2	ENSP00000489024;	105378952
Homo_sapiens	MESP1	ENSG00000166823	bHLH	ENSP00000300057;	55897
Homo_sapiens	BHLHE40	ENSG00000134107	bHLH	ENSP00000256495;	8553
Homo_sapiens	ZNF483	ENSG00000173258	zf-C2H2	ENSP00000311679;	158399
Homo_sapiens	HES3	ENSG00000173673	bHLH	ENSP00000367130;	390992
Homo_sapiens	RUNX1	ENSG00000159216	Runt	ENSP00000388189;ENSP00000382184;ENSP00000409227;ENSP00000351123;ENSP00000382182;ENSP00000300305;ENSP00000340690;	100506403
Homo_sapiens	ZNF430	ENSG00000118620	zf-C2H2	ENSP00000261560;ENSP00000469787;	80264
Homo_sapiens	MYNN	ENSG00000085274	ZBTB	ENSP00000326240;ENSP00000326240;ENSP00000473335;ENSP00000440637;ENSP00000473654;ENSP00000349150;	55892
Homo_sapiens	HSFX4	ENSG00000283463	HSF	ENSP00000489814;	101927685
Homo_sapiens	ZNF711	ENSG00000147180	zf-C2H2	ENSP00000276123;ENSP00000362260;ENSP00000353922;	7552
Homo_sapiens	TBX5	ENSG00000089225	T-box	ENSP00000384152;ENSP00000337723;ENSP00000309913;ENSP00000433292;	6910
Homo_sapiens	POU6F2	ENSG00000106536	Pou	ENSP00000430514;ENSP00000452633;ENSP00000384004;	11281
Homo_sapiens	RXRA	ENSG00000186350	RXR-like	ENSP00000419692;	6256
Homo_sapiens	WDHD1	ENSG00000198554	HMG	ENSP00000399349;ENSP00000353793;	11169
Homo_sapiens	LBX2	ENSG00000179528	Homeobox	ENSP00000366789;ENSP00000417116;	85474
Homo_sapiens	ZNF764	ENSG00000169951	zf-C2H2	ENSP00000252797;ENSP00000378526;	92595
Homo_sapiens	RFX6	ENSG00000185002	RFX	ENSP00000332208;	222546
Homo_sapiens	SOX17	ENSG00000164736	HMG	ENSP00000297316;	64321
Homo_sapiens	ZFP91-CNTF	ENSG00000255073	zf-C2H2	ENSP00000455911;ENSP00000457288;	-
Homo_sapiens	ZHX1	ENSG00000165156	Homeobox	ENSP00000297857;ENSP00000378938;ENSP00000428821;	11244
Homo_sapiens	ZNF48	ENSG00000180035	zf-C2H2	ENSP00000324056;ENSP00000480262;ENSP00000432548;ENSP00000479658;ENSP00000435674;	197407
Homo_sapiens	SP7	ENSG00000170374	zf-C2H2	ENSP00000441367;ENSP00000302812;ENSP00000443827;	121340
Homo_sapiens	CSRNP1	ENSG00000144655	CSRNP_N	ENSP00000273153;ENSP00000422532;	64651
Homo_sapiens	DLX6	ENSG00000006377	Homeobox	ENSP00000451635;ENSP00000428480;	1750
Homo_sapiens	HSF1	ENSG00000185122	HSF	ENSP00000383590;ENSP00000431512;ENSP00000436616;	3297
Homo_sapiens	ERG	ENSG00000157554	ETS	ENSP00000288319;ENSP00000396268;ENSP00000381882;ENSP00000381877;ENSP00000381881;ENSP00000381879;ENSP00000381871;ENSP00000414150;ENSP00000394694;ENSP00000381891;	2078
Homo_sapiens	MAF	ENSG00000178573	TF_bZIP	ENSP00000327048;ENSP00000377019;ENSP00000455097;	4094
Homo_sapiens	ZNF404	ENSG00000176222	zf-C2H2	ENSP00000319479;ENSP00000466051;	342908
Homo_sapiens	AL033529.1	ENSG00000254553	ZBTB	ENSP00000455300;ENSP00000455300;	-
Homo_sapiens	ZNF275	ENSG00000063587	zf-C2H2	ENSP00000359271;ENSP00000359269;	105373378
Homo_sapiens	RFX3	ENSG00000080298	RFX	ENSP00000351574;ENSP00000482598;ENSP00000303847;ENSP00000405664;ENSP00000371434;	5991
Homo_sapiens	MAZ	ENSG00000103495	zf-C2H2	ENSP00000458201;ENSP00000443956;ENSP00000313362;ENSP00000455913;ENSP00000461630;ENSP00000219782;ENSP00000480440;ENSP00000460057;ENSP00000455794;	4150
Homo_sapiens	IKZF5	ENSG00000095574	zf-C2H2	ENSP00000478056;ENSP00000357881;	64376
Homo_sapiens	KLF9	ENSG00000119138	zf-C2H2	ENSP00000366330;	687
Homo_sapiens	ZNF665	ENSG00000197497	zf-C2H2	ENSP00000469154;ENSP00000379702;	79788
Homo_sapiens	ZNF682	ENSG00000197124	zf-C2H2	ENSP00000470718;ENSP00000471717;ENSP00000380351;ENSP00000380348;ENSP00000351324;	91120
Homo_sapiens	ZNF566	ENSG00000186017	zf-C2H2	ENSP00000465343;ENSP00000401259;ENSP00000376010;ENSP00000411526;ENSP00000467764;ENSP00000415520;	84924
Homo_sapiens	FOXB1	ENSG00000171956	Fork_head	ENSP00000379369;	27023
Homo_sapiens	DBX2	ENSG00000185610	Homeobox	ENSP00000331470;	440097
Homo_sapiens	FOXG1	ENSG00000176165	Fork_head	ENSP00000339004;	2290
Homo_sapiens	JUNB	ENSG00000171223	TF_bZIP	ENSP00000303315;	3726
Homo_sapiens	DPRX	ENSG00000204595	Homeobox	ENSP00000365838;	503834
Homo_sapiens	MAFF	ENSG00000185022	TF_bZIP	ENSP00000416493;ENSP00000345393;ENSP00000388882;ENSP00000442060;ENSP00000391589;ENSP00000441482;ENSP00000384094;	23764
Homo_sapiens	SRY	ENSG00000184895	HMG	ENSP00000372547;	6736
Homo_sapiens	FOXP4	ENSG00000137166	Fork_head	ENSP00000362154;ENSP00000386958;ENSP00000309823;ENSP00000362151;ENSP00000362148;	116113
Homo_sapiens	MYRF	ENSG00000124920	NDT80/PhoG	ENSP00000265460;ENSP00000278836;	745
Homo_sapiens	AFF2	ENSG00000155966	AF-4	ENSP00000286437;ENSP00000359487;ENSP00000359486;ENSP00000345459;ENSP00000359489;	2334
Homo_sapiens	OVOL2	ENSG00000125850	zf-C2H2	ENSP00000278780;	58495
Homo_sapiens	TGIF2LY	ENSG00000176679	Homeobox	ENSP00000318502;ENSP00000453750;	90655
Homo_sapiens	ZSCAN29	ENSG00000140265	zf-C2H2	ENSP00000456883;ENSP00000380174;	146050
Homo_sapiens	ZNF852	ENSG00000178917	zf-C2H2	ENSP00000389841;	285346
Homo_sapiens	TCF23	ENSG00000163792	bHLH	ENSP00000296096;	150921
Homo_sapiens	FOSB	ENSG00000125740	TF_bZIP	ENSP00000466530;ENSP00000468207;ENSP00000465552;ENSP00000465528;ENSP00000485018;ENSP00000468482;ENSP00000245919;	2354
Homo_sapiens	BHMG1	ENSG00000237452	HMG	ENSP00000402674;	388553
Homo_sapiens	NKX2-2	ENSG00000125820	Homeobox	ENSP00000366347;	4821
Homo_sapiens	POU3F2	ENSG00000184486	Pou	ENSP00000329170;	5454
Homo_sapiens	NR2F6	ENSG00000160113	RXR-like	ENSP00000291442;ENSP00000471686;	2063
Homo_sapiens	BCL11A	ENSG00000119866	zf-C2H2	ENSP00000496168;ENSP00000338774;ENSP00000351307;ENSP00000349300;	53335
Homo_sapiens	AC115220.1	ENSG00000241149	zf-C2H2	ENSP00000492202;	-
Homo_sapiens	ZNF268	ENSG00000090612	zf-C2H2	ENSP00000444412;ENSP00000228289;	10795
Homo_sapiens	TULP4	ENSG00000130338	Tub	ENSP00000356064;	56995
Homo_sapiens	ASCL5	ENSG00000232237	bHLH	ENSP00000469019;ENSP00000472681;	647219
Homo_sapiens	HIC1	ENSG00000177374	ZBTB	ENSP00000314080;ENSP00000314080;ENSP00000467045;ENSP00000382742;ENSP00000477858;	3090
Homo_sapiens	ZBTB45	ENSG00000119574	ZBTB	ENSP00000346603;ENSP00000346603;ENSP00000469089;ENSP00000470316;ENSP00000473072;	84878
Homo_sapiens	ZNF836	ENSG00000196267	zf-C2H2	ENSP00000325038;ENSP00000470239;	162962
Homo_sapiens	ZNF670	ENSG00000277462	zf-C2H2	ENSP00000355459;	93474
Homo_sapiens	ZFHX2	ENSG00000136367	Homeobox	ENSP00000413418;	85446
Homo_sapiens	FOXF2	ENSG00000137273	Fork_head	ENSP00000259806;ENSP00000496415;	2295
Homo_sapiens	SMARCE1	ENSG00000073584	HMG	ENSP00000495857;ENSP00000496445;ENSP00000493649;ENSP00000367039;ENSP00000494537;ENSP00000493974;ENSP00000463282;ENSP00000464061;ENSP00000463216;ENSP00000496311;ENSP00000411607;ENSP00000462475;ENSP00000445370;ENSP00000464511;ENSP00000494214;ENSP00000323967;ENSP00000496546;ENSP00000496097;ENSP00000496094;ENSP00000496661;ENSP00000466608;ENSP00000495021;ENSP00000494771;ENSP00000392958;ENSP00000462857;	6605
Homo_sapiens	ZNF789	ENSG00000198556	zf-C2H2	ENSP00000331927;	285989
Homo_sapiens	MYT1L	ENSG00000186487	zf-C2HC	ENSP00000384219;ENSP00000382111;ENSP00000473409;ENSP00000496210;ENSP00000396103;ENSP00000382114;	23040
Homo_sapiens	ZNF24	ENSG00000172466	zf-C2H2	ENSP00000382015;ENSP00000261332;	7572
Homo_sapiens	TBX3	ENSG00000135111	T-box	ENSP00000257567;ENSP00000257566;	6926
Homo_sapiens	NEUROD4	ENSG00000123307	bHLH	ENSP00000242994;	58158
Homo_sapiens	AR	ENSG00000169083	ESR-like	ENSP00000484033;ENSP00000421155;ENSP00000379358;ENSP00000425199;ENSP00000363822;ENSP00000482407;ENSP00000379359;	367
Homo_sapiens	MBD2	ENSG00000134046	MBD	ENSP00000381435;ENSP00000464554;ENSP00000256429;	8932
Homo_sapiens	ZNF189	ENSG00000136870	zf-C2H2	ENSP00000259395;ENSP00000342019;ENSP00000363995;	7743
Homo_sapiens	PHOX2A	ENSG00000165462	Homeobox	ENSP00000298231;ENSP00000444845;	401
Homo_sapiens	ZFP64	ENSG00000020256	zf-C2H2	ENSP00000344615;ENSP00000355179;ENSP00000379312;ENSP00000216923;ENSP00000403424;ENSP00000360570;ENSP00000360578;ENSP00000360573;	55734
Homo_sapiens	SMAD6	ENSG00000137834	MH1	ENSP00000452955;ENSP00000288840;	4091
Homo_sapiens	THAP10	ENSG00000129028	THAP	ENSP00000249861;	56906
Homo_sapiens	AC073111.5	ENSG00000284691	zf-C2H2	ENSP00000492887;ENSP00000493097;ENSP00000493012;	-
Homo_sapiens	FOXD4L3	ENSG00000187559	Fork_head	ENSP00000341961;	286380
Homo_sapiens	TP73	ENSG00000078900	P53	ENSP00000367537;ENSP00000367534;ENSP00000340740;ENSP00000367529;ENSP00000474322;ENSP00000367539;ENSP00000367545;ENSP00000346423;ENSP00000474626;ENSP00000350366;ENSP00000475143;	7161
Homo_sapiens	ZNF587B	ENSG00000269343	zf-C2H2	ENSP00000472004;ENSP00000392410;ENSP00000469623;	100293516
Homo_sapiens	HOXB13	ENSG00000159184	Homeobox	ENSP00000290295;	10481
Homo_sapiens	BHLHA9	ENSG00000205899	bHLH	ENSP00000375248;	727857
Homo_sapiens	ZNF184	ENSG00000096654	zf-C2H2	ENSP00000366636;ENSP00000211936;	7738
Homo_sapiens	ZNF471	ENSG00000196263	zf-C2H2	ENSP00000309161;	57573
Homo_sapiens	HOXA5	ENSG00000106004	Homeobox	ENSP00000222726;	3202
Homo_sapiens	ZNF362	ENSG00000160094	zf-C2H2	ENSP00000446335;ENSP00000362527;	149076
Homo_sapiens	ZBTB17	ENSG00000116809	ZBTB	ENSP00000438529;ENSP00000408483;ENSP00000364895;ENSP00000364895;ENSP00000400827;ENSP00000364885;ENSP00000364885;	7709
Homo_sapiens	ZNF160	ENSG00000170949	zf-C2H2	ENSP00000470961;ENSP00000406201;ENSP00000469393;ENSP00000470573;ENSP00000409597;	90338
Homo_sapiens	GABPA	ENSG00000154727	ETS	ENSP00000346886;ENSP00000382948;	2551
Homo_sapiens	ZNF142	ENSG00000115568	zf-C2H2	ENSP00000408643;ENSP00000415156;ENSP00000398798;	7701
Homo_sapiens	ZNF771	ENSG00000179965	zf-C2H2	ENSP00000323945;ENSP00000416197;	51333
Homo_sapiens	THAP12	ENSG00000137492	THAP	ENSP00000433966;ENSP00000260045;	5612
Homo_sapiens	HMX3	ENSG00000188620	Homeobox	ENSP00000350549;	340784
Homo_sapiens	ZNF736	ENSG00000234444	zf-C2H2	ENSP00000347210;ENSP00000400852;	728927
Homo_sapiens	ZFP14	ENSG00000142065	zf-C2H2	ENSP00000270001;	57677
Homo_sapiens	RORA	ENSG00000069667	THR-like	ENSP00000402971;ENSP00000453322;ENSP00000261523;ENSP00000335087;ENSP00000309753;	6095
Homo_sapiens	PAX4	ENSG00000106331	PAX	ENSP00000491782;ENSP00000477877;ENSP00000344297;ENSP00000451923;ENSP00000339906;ENSP00000368014;ENSP00000473846;	5078
Homo_sapiens	ZBTB4	ENSG00000174282	ZBTB	ENSP00000307858;ENSP00000307858;ENSP00000369973;ENSP00000369973;	57659
Homo_sapiens	HOXC4	ENSG00000198353	Homeobox	ENSP00000305973;ENSP00000399808;	3221
Homo_sapiens	CREB5	ENSG00000146592	TF_bZIP	ENSP00000379593;ENSP00000387197;ENSP00000379592;ENSP00000350359;ENSP00000379594;	9586
Homo_sapiens	POU4F1	ENSG00000152192	Pou	ENSP00000366413;	5457
Homo_sapiens	KLF12	ENSG00000118922	zf-C2H2	ENSP00000366897;	11278
Homo_sapiens	ZNF345	ENSG00000251247	zf-C2H2	ENSP00000491547;ENSP00000465431;ENSP00000431202;ENSP00000482400;ENSP00000331120;ENSP00000477522;ENSP00000466374;ENSP00000431216;ENSP00000465851;	25850
Homo_sapiens	TEAD1	ENSG00000187079	TEA	ENSP00000334754;ENSP00000435977;ENSP00000435233;ENSP00000432587;ENSP00000491500;	7003
Homo_sapiens	LMX1B	ENSG00000136944	Homeobox	ENSP00000347684;ENSP00000453580;ENSP00000436930;ENSP00000362573;	4010
Homo_sapiens	PIAS1	ENSG00000033800	zf-MIZ	ENSP00000249636;ENSP00000438574;	8554
Homo_sapiens	NR1H2	ENSG00000131408	THR-like	ENSP00000472526;ENSP00000471194;ENSP00000471294;ENSP00000470518;ENSP00000472138;ENSP00000396151;ENSP00000472271;ENSP00000469778;ENSP00000253727;	7376
Homo_sapiens	ZNF324B	ENSG00000249471	zf-C2H2	ENSP00000438930;ENSP00000337473;	388569
Homo_sapiens	MYCN	ENSG00000134323	bHLH	ENSP00000281043;ENSP00000491476;	4613
Homo_sapiens	ZNF175	ENSG00000105497	zf-C2H2	ENSP00000262259;	7728
Homo_sapiens	VENTX	ENSG00000151650	Homeobox	ENSP00000357556;	27287
Homo_sapiens	ZNF559-ZNF177	ENSG00000270011	zf-C2H2	ENSP00000445323;	100529215
Homo_sapiens	VDR	ENSG00000111424	THR-like	ENSP00000229022;ENSP00000449074;ENSP00000449573;ENSP00000447173;ENSP00000448659;ENSP00000450105;ENSP00000378734;ENSP00000449561;	7421
Homo_sapiens	ZNF546	ENSG00000187187	zf-C2H2	ENSP00000469540;ENSP00000339823;	339327
Homo_sapiens	AFF3	ENSG00000144218	AF-4	ENSP00000395068;ENSP00000317421;ENSP00000399795;ENSP00000406484;ENSP00000386834;ENSP00000411383;ENSP00000414099;ENSP00000396582;ENSP00000387207;ENSP00000416685;ENSP00000393732;	3899
Homo_sapiens	MBD1	ENSG00000141644	MBD	ENSP00000381502;ENSP00000468785;ENSP00000269471;ENSP00000339546;ENSP00000464823;ENSP00000467763;ENSP00000381506;ENSP00000372407;ENSP00000465923;ENSP00000285102;ENSP00000405268;ENSP00000381508;ENSP00000468042;ENSP00000466092;ENSP00000467017;ENSP00000269468;ENSP00000468430;ENSP00000269469;	4152
Homo_sapiens	KLF16	ENSG00000129911	zf-C2H2	ENSP00000483701;ENSP00000439973;ENSP00000480570;ENSP00000250916;	83855
Homo_sapiens	ZNF737	ENSG00000237440	zf-C2H2	ENSP00000471995;ENSP00000471784;ENSP00000395733;	100129842
Homo_sapiens	ZNF169	ENSG00000175787	zf-C2H2	ENSP00000378792;	169841
Homo_sapiens	ZNF695	ENSG00000197472	zf-C2H2	ENSP00000341236;	57116
Homo_sapiens	SP5	ENSG00000204335	zf-C2H2	ENSP00000364430;	389058
Homo_sapiens	CAMTA2	ENSG00000108509	CG-1	ENSP00000459519;ENSP00000458560;ENSP00000354828;ENSP00000460751;ENSP00000460779;ENSP00000370712;ENSP00000412886;ENSP00000321813;	23125
Homo_sapiens	SOX6	ENSG00000110693	HMG	ENSP00000324948;ENSP00000433233;ENSP00000379644;ENSP00000432134;ENSP00000434455;	55553
Homo_sapiens	CAMTA1	ENSG00000171735	CG-1	ENSP00000306522;	23261
Homo_sapiens	DDIT3	ENSG00000175197	TF_bZIP	ENSP00000494844;ENSP00000448665;ENSP00000340671;ENSP00000447803;ENSP00000447188;	1649
Homo_sapiens	ZNF525	ENSG00000203326	zf-C2H2	ENSP00000419136;ENSP00000417696;	170958
Homo_sapiens	LEUTX	ENSG00000213921	Homeobox	ENSP00000380053;ENSP00000491740;	342900
Homo_sapiens	AC092835.1	ENSG00000233757	zf-C2H2	ENSP00000478941;	-
Homo_sapiens	ZKSCAN7	ENSG00000196345	zf-C2H2	ENSP00000405034;ENSP00000395524;ENSP00000273320;	55888
Homo_sapiens	ZNF285	ENSG00000267508	zf-C2H2	ENSP00000483662;ENSP00000464788;ENSP00000439431;	26974
Homo_sapiens	RCOR2	ENSG00000167771	MYB	ENSP00000301459;	283248
Homo_sapiens	ARGFX	ENSG00000186103	Homeobox	ENSP00000335578;	503582
Homo_sapiens	ZNF30	ENSG00000168661	zf-C2H2	ENSP00000403441;ENSP00000469954;ENSP00000303889;	90075
Homo_sapiens	MNX1	ENSG00000130675	Homeobox	ENSP00000438552;ENSP00000401158;ENSP00000252971;	3110
Homo_sapiens	MYF5	ENSG00000111049	bHLH	ENSP00000228644;	4617
Homo_sapiens	ZNF354B	ENSG00000178338	zf-C2H2	ENSP00000327143;	117608
Homo_sapiens	NKX3-1	ENSG00000167034	Homeobox	ENSP00000370253;ENSP00000429729;	4824
Homo_sapiens	KLF3	ENSG00000109787	zf-C2H2	ENSP00000261438;	51274
Homo_sapiens	FOXD4L1	ENSG00000184492	Fork_head	ENSP00000302756;	200350
Homo_sapiens	PITX2	ENSG00000164093	Homeobox	ENSP00000484909;ENSP00000347192;ENSP00000495061;ENSP00000347004;ENSP00000378097;ENSP00000475617;ENSP00000304169;ENSP00000484763;ENSP00000421454;ENSP00000424142;ENSP00000378095;ENSP00000481951;	5308
Homo_sapiens	ZNF772	ENSG00000197128	zf-C2H2	ENSP00000395967;ENSP00000348992;ENSP00000480278;ENSP00000341165;ENSP00000477730;	400720
Homo_sapiens	ZBTB16	ENSG00000109906	ZBTB	ENSP00000376721;ENSP00000376721;ENSP00000338157;ENSP00000338157;	7704
Homo_sapiens	ZNF575	ENSG00000176472	zf-C2H2	ENSP00000472578;ENSP00000471083;ENSP00000315870;ENSP00000413956;	284346
Homo_sapiens	ZNF620	ENSG00000177842	zf-C2H2	ENSP00000322265;ENSP00000391472;	253639
Homo_sapiens	ZNF761	ENSG00000160336	zf-C2H2	ENSP00000481272;ENSP00000480218;	388561
Homo_sapiens	ZNF793	ENSG00000188227	zf-C2H2	ENSP00000487183;ENSP00000444355;ENSP00000468605;ENSP00000396402;	390927
Homo_sapiens	ZNF254	ENSG00000213096	zf-C2H2	ENSP00000349494;ENSP00000483222;ENSP00000484930;ENSP00000482703;	9534
Homo_sapiens	TFAP2B	ENSG00000008196	AP-2	ENSP00000377265;	7021
Homo_sapiens	SNAPC4	ENSG00000165684	MYB	ENSP00000298532;ENSP00000490037;	6621
Homo_sapiens	ZNF675	ENSG00000197372	zf-C2H2	ENSP00000352836;	171392
Homo_sapiens	ZNF860	ENSG00000197385	zf-C2H2	ENSP00000373274;	344787
Homo_sapiens	FOXD3	ENSG00000187140	Fork_head	ENSP00000360157;	27022
Homo_sapiens	ZNF132	ENSG00000131849	zf-C2H2	ENSP00000254166;ENSP00000491571;	7691
Homo_sapiens	NFE2L3	ENSG00000050344	TF_bZIP	ENSP00000056233;	9603
Homo_sapiens	ZNF510	ENSG00000081386	zf-C2H2	ENSP00000223428;ENSP00000364379;	22869
Homo_sapiens	HOXC6	ENSG00000197757	Homeobox	ENSP00000243108;ENSP00000377864;	3223
Homo_sapiens	THRB	ENSG00000151090	THR-like	ENSP00000493709;ENSP00000414100;ENSP00000379904;ENSP00000496686;ENSP00000496095;ENSP00000348827;ENSP00000496509;ENSP00000494618;ENSP00000280696;ENSP00000496029;ENSP00000404898;ENSP00000496616;ENSP00000414444;	7068
Homo_sapiens	ZNF774	ENSG00000196391	zf-C2H2	ENSP00000346348;	342132
Homo_sapiens	ZFP28	ENSG00000196867	zf-C2H2	ENSP00000301318;	140612
Homo_sapiens	NFE2L1	ENSG00000082641	TF_bZIP	ENSP00000464446;ENSP00000463291;ENSP00000461960;ENSP00000445811;ENSP00000355190;ENSP00000354855;ENSP00000350072;	4779
Homo_sapiens	HOXD4	ENSG00000170166	Homeobox	ENSP00000302548;	3233
Homo_sapiens	ZNF681	ENSG00000196172	zf-C2H2	ENSP00000384000;ENSP00000433806;	148213
Homo_sapiens	NFIL3	ENSG00000165030	TF_bZIP	ENSP00000297689;	4783
Homo_sapiens	FOXP3	ENSG00000049768	Fork_head	ENSP00000365380;ENSP00000365372;ENSP00000428952;ENSP00000451208;ENSP00000396415;ENSP00000365369;	50943
